1, 0.8435586247576403, 0.00537354637288364
2, 0.6308601670664318, 0.006283757531569391
3, 0.48330665502211606, 0.007087401701080356
4, 0.39020826478810955, 0.007154142632336529
5, 0.3249284613936758, 0.00468157089205884
6, 0.2864394009260641, 0.007452607747256294
7, 0.2557863262092867, 0.007260066615953931
8, 0.23220682575494606, 0.0072344005827739396
9, 0.2187122544923779, 0.004143013762508936
10, 0.2060356796649752, 0.006848666653287029
11, 0.19364766171451797, 0.0054941686100075
12, 0.18568270363786263, 0.00445781986725166
13, 0.17949208145467746, 0.005272421965913983
14, 0.17432425926150058, 0.004911194968576298
15, 0.16877400572255366, 0.0038232941819288596
16, 0.16404621833573202, 0.003582861692279519
17, 0.16041439714186373, 0.007170771405794348
18, 0.15906782647887754, 0.008406327663835478
19, 0.15517082468619853, 0.006100635144325027
20, 0.15337960236157674, 0.006290684758781268
